battery_power;clock_speed;dual_sim;int_memory;mobile_weight;n_cores;px_height;px_width;ram;talk_time;touch_screen;wifi;price_range
1576;20;0;20;148;3;410;1551;1379;16;0;1;1
714;21;1;11;197;3;1750;1857;1164;19;1;0;1
1595;19;1;63;88;1;1475;1988;908;6;0;1;1
541;10;0;10;127;4;1836;1873;1019;15;1;0;1
1617;26;0;29;113;6;283;676;3685;18;0;0;3
1154;11;1;5;98;1;539;1240;1470;12;0;0;1
1638;10;0;2;189;1;440;563;2299;9;1;1;2
1150;27;0;39;151;8;397;800;999;11;1;0;0
1254;23;0;44;149;1;204;1021;3011;12;1;0;2
1806;20;1;54;117;1;347;727;3142;6;0;1;3
603;15;0;12;114;6;1003;1284;1543;19;1;0;1
1834;21;0;40;99;4;0;1987;3692;16;1;0;3
520;23;0;31;145;6;264;519;2753;17;0;1;1
565;6;1;50;158;2;543;703;2156;6;1;1;1
1689;5;0;9;150;5;467;675;2637;3;0;0;2
742;23;0;21;104;8;875;925;331;7;0;0;0
1143;12;1;22;125;3;1116;1724;1214;16;1;0;1
761;5;0;3;196;7;1325;1945;2248;15;1;1;2
959;13;1;36;196;5;1313;1331;3073;8;1;1;3
772;12;1;8;134;7;552;1802;422;15;0;0;0
1015;8;0;12;102;3;335;679;2293;2;1;0;1
1824;19;1;2;103;1;50;1105;3958;19;1;0;3
1130;5;1;29;130;1;593;1327;432;10;1;1;0
1183;5;1;48;120;8;268;1010;1152;3;0;0;0
574;20;1;26;118;6;382;1364;1303;2;0;1;0
1472;30;0;20;169;2;443;892;797;11;1;0;0
1868;5;0;40;179;8;576;884;298;17;1;0;0
1375;29;0;20;147;6;596;679;3847;12;0;1;3
881;10;0;64;160;3;115;636;2110;6;1;1;1
1742;5;1;43;176;3;356;1407;1921;3;1;0;2
1225;7;1;60;107;2;10;1567;2423;6;0;0;2
1970;5;1;15;132;2;1399;1684;1658;20;1;1;2
1186;5;1;21;160;8;68;584;2361;7;0;0;1
1762;7;0;60;157;4;643;790;1380;14;0;0;1
1731;14;1;4;163;6;809;1988;3892;4;1;1;3
852;18;1;8;160;5;683;1349;315;20;0;0;0
848;15;1;36;151;4;56;527;2289;19;1;1;1
1575;25;1;11;185;7;492;818;2182;17;1;0;2
1554;28;1;23;105;6;699;1492;2184;20;0;1;2
1972;16;0;48;92;8;290;804;2872;11;0;1;3
827;6;1;35;87;6;23;826;2367;15;0;1;1
1063;15;0;3;155;4;394;849;1919;20;1;0;1
1695;23;1;34;84;5;713;1742;3296;14;0;0;3
1343;24;1;14;81;8;1063;1205;462;11;1;1;0
834;5;0;27;123;1;1421;1463;1591;20;1;0;1
595;26;0;20;122;2;623;816;1593;2;0;1;0
1081;19;1;42;101;7;83;816;2456;7;0;0;1
911;14;1;14;199;4;1563;1692;2933;11;1;0;3
844;22;1;22;197;7;777;1995;3154;7;0;0;3
1335;30;0;60;180;2;83;559;3615;9;0;0;3
1883;16;0;24;87;1;203;915;3563;3;0;0;3
1128;5;1;33;147;8;938;1226;1440;19;0;0;1
826;24;1;57;117;2;1077;1183;1907;5;0;0;1
1650;23;0;38;89;1;773;881;324;2;1;1;0
1162;10;0;50;104;4;332;866;1404;15;1;1;1
1517;25;0;8;169;4;570;1645;2738;12;0;0;2
963;5;0;60;156;3;742;821;2722;16;0;0;2
1837;10;1;12;103;8;1420;1539;2294;20;0;1;3
1028;28;0;30;193;1;1801;1923;1424;13;0;1;1
1831;22;1;55;189;8;1693;1790;1133;10;1;0;1
571;20;1;58;101;6;31;1536;555;11;0;1;0
1770;23;0;9;183;6;1098;1373;3785;14;0;1;3
970;13;1;59;84;7;1765;1786;3675;12;0;0;3
642;5;0;38;86;5;887;1775;435;2;1;0;0
622;19;1;11;193;8;760;1964;3183;4;1;1;2
600;18;0;6;199;2;486;1032;3495;7;1;0;2
1412;6;0;57;86;3;2;660;1853;18;0;1;1
733;8;0;16;138;4;202;1787;2648;19;1;0;2
1070;30;0;19;160;7;90;1614;2647;20;1;0;2
875;7;1;30;146;8;469;853;702;15;1;1;0
1994;7;0;5;189;2;86;1546;1836;18;0;0;2
823;10;1;18;182;5;1180;1350;3894;9;1;0;3
1908;5;0;30;111;2;140;1046;2944;17;0;1;3
790;5;1;44;89;8;1100;1437;3424;9;1;0;3
1330;18;1;40;177;1;194;892;2678;14;1;1;2
1660;5;0;15;100;8;440;569;2424;9;1;0;2
1776;22;0;20;82;6;1563;1803;2671;12;1;1;3
1611;5;1;27;199;1;163;1011;3078;6;0;1;2
1410;5;1;15;92;3;192;1311;2304;18;1;0;2
1772;16;0;45;159;2;837;1405;1146;17;1;0;1
1280;13;0;39;108;7;356;588;2335;2;0;1;1
1712;9;1;23;155;7;155;663;1422;15;1;0;1
1562;7;0;55;140;8;1032;1776;2096;3;0;0;2
891;19;1;18;153;6;40;1435;1303;4;1;1;0
1957;12;1;36;151;2;1194;1727;1115;18;0;1;1
1110;6;0;42;192;5;1179;1262;456;18;1;0;0
875;14;1;43;104;8;902;969;3396;18;0;0;3
1211;12;0;28;130;2;58;963;2750;14;1;0;2
769;5;1;54;112;4;1385;1780;941;20;0;1;0
671;29;0;2;95;6;614;1617;2278;2;0;0;2
1872;5;0;26;172;4;672;1088;2273;8;0;1;2
1076;23;1;14;191;5;1088;1718;2355;2;1;1;2
1325;19;0;50;146;1;499;695;2328;2;0;0;2
911;22;1;28;182;2;157;763;2638;13;1;1;1
1273;7;0;23;178;6;485;1399;558;13;0;0;0
1062;5;0;39;124;4;571;817;1345;11;0;1;0
1317;15;0;12;154;2;431;542;425;11;1;1;0
940;29;0;16;115;4;499;1090;2192;9;1;1;1
729;20;0;14;135;6;563;1055;3397;17;0;1;2
1494;24;0;3;93;7;944;1003;1208;17;1;0;1
1546;16;1;27;124;2;1138;1491;267;16;1;0;0
1253;7;0;34;113;4;161;647;3518;8;1;1;3
895;5;1;16;164;8;126;1575;3122;4;0;1;2
793;19;1;43;124;8;15;1196;1050;3;1;1;0
1628;18;1;56;136;2;500;1713;3358;12;1;1;3
625;27;1;42;138;8;203;1771;2929;17;0;0;2
1110;15;0;12;153;8;961;1950;624;15;0;0;0
999;17;0;49;132;1;608;1970;1598;8;1;0;1
1856;5;1;24;155;5;277;1155;2052;10;1;0;2
1715;26;1;15;120;6;114;1849;1249;4;1;0;1
1897;19;0;54;154;2;630;738;412;2;0;0;0
1202;24;1;19;122;2;404;1742;595;3;0;0;0
1171;17;1;19;167;7;248;755;263;8;0;0;0
964;20;0;22;86;8;225;1234;2577;5;1;0;2
1973;24;1;46;193;4;699;851;639;3;0;1;0
1992;6;1;2;141;1;649;895;3206;10;1;0;3
546;26;1;26;159;5;416;1658;1550;3;1;0;1
1093;5;0;31;171;2;1310;1420;1646;6;1;0;1
1880;20;0;35;200;4;930;1983;1930;15;1;0;2
1765;11;0;11;87;2;835;1175;3695;18;0;0;3
1640;5;1;36;87;8;664;1806;3235;10;0;1;3
1830;5;0;7;191;6;460;1583;2334;14;1;0;2
826;6;0;62;187;4;778;1615;1998;17;0;0;1
1864;22;0;7;142;1;225;1545;2258;10;0;0;2
586;6;0;42;121;7;785;1118;1869;7;1;1;1
1206;30;1;30;127;3;1581;1713;1825;4;0;1;2
832;5;1;5;165;5;9;1944;3946;14;1;1;3
848;28;0;8;103;7;7;1294;436;15;1;1;0
1851;29;0;53;112;6;174;1175;2678;8;0;0;2
1166;5;0;59;80;1;437;638;3887;7;0;1;3
1776;21;1;35;172;4;278;623;1813;20;1;1;1
1254;12;0;27;134;2;1288;1372;817;16;1;1;0
1494;16;1;24;101;1;979;1190;3614;9;0;0;3
984;22;1;39;119;8;56;1931;2013;16;1;0;1
1179;8;0;5;154;5;913;1429;543;18;0;1;0
513;19;0;27;174;8;282;710;3400;13;1;1;2
557;5;1;17;89;6;322;710;2623;16;0;0;1
744;17;1;33;105;4;1252;1963;2700;19;0;0;2
1129;8;1;21;116;2;1128;1702;1400;13;1;0;1
1148;23;1;58;170;5;606;688;3127;11;0;0;2
1793;27;0;44;175;5;655;1459;2803;6;1;1;3
1310;23;1;15;150;5;954;970;2518;5;1;1;2
1604;12;0;6;191;6;68;1042;3564;2;1;0;3
1676;16;0;37;145;1;134;1197;2515;4;0;1;2
1001;28;1;40;117;3;922;1836;3654;10;1;1;3
1086;27;0;24;135;8;1874;1976;3930;18;1;1;3
1986;5;1;39;89;7;251;599;3476;17;1;0;3
634;8;0;41;192;1;1362;1853;3242;4;0;1;3
502;8;0;52;82;6;281;1159;2666;20;1;0;2
1641;11;0;48;97;8;224;1994;1695;17;0;1;2
623;14;1;15;189;3;778;844;3510;18;0;1;2
962;11;1;17;161;8;546;1424;3438;20;0;0;3
1057;27;0;41;97;4;397;891;2033;2;1;0;1
1862;15;0;62;182;1;386;1046;1017;9;0;0;1
555;30;1;38;193;2;214;1970;1686;8;0;1;1
1000;27;0;58;135;5;461;833;862;20;0;0;0
841;5;0;11;81;5;125;675;957;11;1;0;0
865;29;0;16;89;4;335;1009;3494;14;0;1;3
999;26;1;56;165;4;342;1641;3083;11;1;1;2
1232;12;0;30;131;6;625;761;1656;15;1;1;1
1194;23;0;34;165;2;494;509;313;19;1;0;0
612;5;1;20;179;8;1145;1487;3282;18;1;1;3
1362;29;0;47;186;6;600;1042;3629;5;1;1;3
1469;17;1;44;169;2;484;711;1687;5;1;1;1
986;8;0;28;182;4;199;679;1149;18;1;0;0
1843;28;0;62;104;3;21;832;3899;6;0;1;3
1561;5;1;4;134;2;885;1811;1783;10;1;0;2
1695;5;1;47;189;5;308;1208;1629;11;1;0;1
667;26;1;8;185;1;1015;1947;2528;8;1;0;2
1768;20;0;2;88;7;1303;1814;3256;5;1;0;3
1269;28;1;41;180;8;406;1036;2341;16;0;1;2
1109;28;1;57;151;1;124;833;2785;16;0;0;2
936;5;1;14;164;3;150;1677;3761;12;0;0;3
1713;20;0;5;199;6;108;1963;1513;2;0;1;1
1175;17;1;45;167;2;90;557;2240;5;1;0;1
1940;10;1;5;194;4;588;1809;820;3;1;1;1
855;5;0;59;159;2;1028;1196;1875;8;1;1;1
771;5;1;33;157;3;776;1247;920;10;1;1;0
645;25;0;63;174;4;278;584;3615;13;0;1;2
1307;18;0;7;88;7;897;1103;1412;5;0;1;1
1948;29;1;5;136;1;651;700;361;10;1;0;0
1509;6;1;50;81;4;1010;1684;1540;3;1;0;1
626;28;1;11;109;2;737;1759;1077;4;0;1;0
1190;20;1;40;93;5;1399;1646;3610;9;0;1;3
1727;21;1;57;158;6;376;1288;512;6;0;0;0
1670;30;0;62;114;8;1117;1330;3024;20;0;1;3
1150;5;1;27;134;1;234;1947;1610;16;0;0;1
1208;29;0;16;175;1;691;1028;2201;12;0;0;1
1812;13;1;42;162;7;380;1550;3338;11;1;1;3
770;15;1;61;196;4;603;1483;3473;4;0;1;3
1559;13;1;10;114;8;117;681;2203;15;1;1;1
1902;5;0;13;155;4;766;877;940;15;1;0;1
1751;25;0;4;146;8;1499;1952;1155;12;1;1;1
1416;18;1;20;93;4;1175;1578;3872;7;0;1;3
1288;5;1;61;115;6;988;1503;1882;10;0;1;2
1003;29;0;16;119;8;190;1905;1798;10;0;0;1
1715;5;1;18;96;6;674;1375;2598;3;0;0;3
1967;5;0;46;199;1;518;1374;1567;7;1;0;1
962;10;1;2;125;1;1618;1916;1491;14;0;0;1
1487;15;0;42;120;2;857;989;2003;3;0;0;2
1569;16;1;54;190;4;371;665;3905;4;0;0;3
1146;30;0;57;111;5;73;583;291;11;1;1;0
1379;15;0;9;118;8;98;755;1693;18;0;1;1
1504;19;1;25;152;4;395;1853;1788;13;0;1;1
1945;12;0;26;112;6;1064;1540;3322;20;0;1;3
1630;28;1;32;80;6;712;1726;1751;20;0;1;2
1125;27;0;23;117;1;774;939;1641;12;1;0;1
614;7;0;51;178;7;1012;1040;2854;12;0;1;2
854;10;0;17;101;4;730;1148;3115;2;0;0;2
1470;17;1;45;121;1;777;1090;3259;14;0;1;3
1826;5;1;49;172;8;973;1633;1612;17;1;0;2
807;5;1;37;127;4;245;829;2319;4;0;0;1
1996;28;1;7;138;5;937;1083;1258;16;0;0;1
1083;20;0;41;158;5;937;1164;1543;10;0;1;1
1035;5;1;49;178;2;574;1171;3991;19;0;0;3
1521;16;0;62;143;1;678;1630;3555;19;0;0;3
1314;28;1;5;87;4;82;512;3411;18;0;0;3
535;19;0;24;190;8;398;1775;524;4;0;0;0
673;19;0;35;142;6;1096;1570;3541;4;0;1;3
1219;16;1;4;169;6;1419;1698;1998;4;0;0;2
1606;5;1;33;200;5;157;770;3437;2;0;0;3
1603;5;1;17;114;2;430;1207;1637;11;0;1;1
1958;5;0;52;153;1;1524;1848;3064;3;0;0;3
695;5;0;12;196;2;1649;1829;2855;7;1;1;2
1441;6;1;53;106;1;254;954;1393;4;1;1;1
1470;22;1;33;138;7;1790;1988;1633;4;0;0;2
1890;11;0;48;127;4;1438;1832;2392;15;0;1;3
1152;21;1;26;82;2;1304;1673;3284;8;0;1;3
1619;9;0;20;117;6;813;1180;464;16;0;1;0
1002;18;0;45;180;7;948;1007;1234;18;1;0;0
742;5;0;36;139;3;1161;1288;292;6;1;1;0
1306;21;1;33;174;3;867;1258;2521;16;0;0;2
1424;29;1;20;180;5;181;1199;2658;19;0;0;2
942;14;1;27;91;4;754;1532;587;13;1;1;0
1934;27;0;2;118;4;242;1127;2190;9;0;1;2
1290;14;1;35;110;4;405;742;879;8;0;0;0
930;21;1;54;80;1;1569;1763;1743;9;1;0;2
1699;5;0;21;156;4;105;1099;1181;18;1;0;1
1849;5;0;29;181;7;978;1986;3330;15;0;1;3
1922;5;0;42;153;8;725;1882;3564;17;0;0;3
548;10;1;56;146;4;657;1657;562;8;1;1;0
916;5;0;47;82;4;1147;1393;1659;11;1;0;1
1783;5;0;14;183;8;910;1566;1816;7;0;1;2
1083;14;1;49;156;5;295;503;1338;5;1;1;0
1698;28;0;7;131;8;26;508;2992;17;1;0;2
1969;8;1;7;85;8;332;764;315;7;1;0;0
869;19;0;2;197;7;519;533;3249;12;0;1;2
1337;27;1;5;200;4;161;1029;3242;20;1;0;2
637;8;1;28;194;4;1080;1289;2725;7;0;0;2
833;6;1;27;145;4;649;1290;586;19;0;1;0
1248;24;0;9;89;3;71;1686;2454;13;1;0;2
1174;9;0;30;147;4;744;1244;804;16;1;1;0
1831;23;0;44;148;7;437;1113;2460;18;0;0;2
1002;26;1;27;146;1;115;1111;1295;17;0;1;0
1010;20;1;8;139;5;547;957;2625;12;1;0;2
1117;5;1;21;177;2;495;1035;1999;2;0;1;1
990;27;1;15;153;2;1466;1717;2698;6;0;0;2
1564;14;0;26;129;6;117;1115;3742;13;1;0;3
1065;28;1;21;158;5;760;1722;1193;20;0;1;1
1982;11;0;24;129;7;764;1873;3511;15;1;1;3
1607;11;1;20;192;2;776;1005;885;14;1;0;0
1066;30;1;5;167;5;53;1504;1044;11;0;0;0
681;5;1;17;194;5;371;1702;2548;5;0;1;2
1163;21;1;19;132;2;728;818;2940;15;0;1;2
1285;8;1;11;199;5;1791;1896;3966;2;1;1;3
753;5;0;48;121;8;606;1316;3484;16;0;0;3
1779;26;1;5;90;1;1225;1717;1246;20;1;0;1
987;19;0;52;83;3;419;736;2757;15;1;0;2
511;9;1;24;136;3;367;1264;2378;4;0;0;1
1044;18;0;12;104;6;1230;1263;1794;19;1;1;1
1855;5;0;32;187;8;267;1161;3933;7;0;1;3
946;14;0;26;186;6;273;891;1637;6;0;1;0
657;19;1;21;110;8;705;1905;783;11;1;0;0
1673;16;0;42;182;5;214;679;3094;20;0;0;2
731;5;1;28;130;8;424;1032;1774;10;0;0;1
926;8;0;59;161;7;84;793;256;2;0;1;0
1261;5;0;52;86;2;605;1429;1365;16;0;1;1
618;11;0;45;188;3;1175;1586;2339;10;1;0;2
936;23;0;57;129;2;657;938;2049;5;1;0;1
1485;9;1;28;158;5;371;1023;3241;11;1;0;3
1339;5;1;21;80;4;833;1441;867;3;1;0;0
508;13;0;50;82;5;102;1195;2175;14;0;1;1
1938;5;1;44;121;2;1299;1935;3497;18;1;0;3
995;13;1;10;104;4;258;1889;609;5;0;1;0
1086;17;1;43;111;6;56;1150;3285;17;1;0;2
1322;23;1;35;157;1;443;708;3684;6;0;0;3
1864;19;1;57;181;6;1279;1793;3586;8;0;1;3
1944;5;0;26;92;4;313;712;2322;7;0;1;2
581;6;0;56;180;2;523;565;354;13;1;1;0
1020;7;1;27;128;4;919;1482;3204;9;0;1;3
1936;13;0;44;139;3;570;1021;1400;3;0;1;1
1329;17;0;23;198;8;380;682;2308;9;1;0;1
808;5;1;46;105;8;119;529;1082;10;0;1;0
994;12;1;40;164;2;296;839;3104;11;0;0;2
1811;20;0;22;82;2;358;614;2847;4;0;1;2
765;25;0;44;88;8;1364;1851;2256;19;1;1;2
993;23;1;16;106;7;424;1639;1113;6;0;1;0
1136;16;0;32;150;6;961;1030;3210;8;1;1;3
719;5;1;23;113;6;431;1727;3990;12;1;1;3
733;6;1;63;105;7;950;1739;984;9;0;1;0
1946;27;1;8;123;8;647;1849;3117;2;0;0;3
1230;16;0;48;111;7;1960;1963;1622;16;1;1;2
1577;10;1;64;105;3;116;1432;2967;7;1;1;3
1514;14;0;12;138;3;306;538;1037;15;0;1;0
579;25;0;7;89;8;808;1517;2908;11;0;1;2
574;30;0;30;126;2;94;1334;1167;19;0;0;0
1072;22;1;19;114;8;380;877;2715;16;1;0;2
843;13;1;16;119;7;593;732;1734;14;0;1;1
1492;15;0;11;85;3;1684;1746;2259;19;1;1;3
1807;29;0;16;125;3;1221;1415;2921;17;1;0;3
909;7;1;47;146;3;410;1643;1244;16;1;0;0
1876;13;1;64;98;3;600;1211;3132;2;1;1;3
1436;24;1;23;106;5;189;1411;2488;8;0;0;2
1251;5;1;29;133;6;308;591;1052;11;0;0;0
636;5;0;28;152;2;148;742;2927;3;0;0;2
1354;7;1;26;136;4;297;918;2090;13;1;0;1
930;5;1;34;190;4;1050;1726;2131;6;0;1;2
1830;10;0;47;117;1;1191;1882;3362;11;0;0;3
1424;5;1;23;80;4;1399;1663;1053;16;1;1;1
583;9;1;51;88;8;1658;1794;1799;7;1;0;1
648;5;1;54;109;5;1153;1817;3124;13;0;0;3
1203;5;1;11;109;2;35;510;1672;19;1;0;0
1777;22;1;15;100;4;553;874;1552;10;1;0;1
1299;28;1;64;83;6;46;908;1938;5;0;1;1
1494;19;0;47;129;2;207;1177;3202;14;0;0;3
527;7;1;53;128;1;67;1924;1302;13;0;0;0
793;28;1;64;179;4;818;1006;2296;5;1;0;1
873;5;1;8;152;7;1257;1411;575;7;0;1;0
722;11;0;12;93;6;138;1371;2359;3;0;0;1
1250;15;0;20;167;5;11;1020;3314;6;1;1;2
1358;17;0;60;147;3;889;1635;440;13;0;0;0
1035;19;1;11;173;6;831;1709;2002;5;1;0;1
1289;8;1;16;161;6;713;1854;3167;20;1;0;3
1445;22;1;37;82;2;527;1393;3480;17;1;1;3
1702;23;1;47;107;2;1284;1643;595;19;0;1;1
534;5;1;2;85;5;911;1220;2466;18;1;1;2
628;18;0;60;87;6;1047;1534;1337;14;1;0;1
713;14;1;53;98;1;123;1477;1462;13;0;1;0
1207;5;0;58;112;8;406;681;503;5;1;0;0
683;21;0;30;197;7;927;1135;2066;15;0;0;1
594;26;0;27;196;5;407;528;708;17;1;1;0
537;20;0;55;103;7;1041;1430;2029;12;1;1;1
1565;5;0;38;121;5;781;1364;308;7;1;1;0
1052;9;0;6;195;4;1191;1839;552;11;0;1;0
713;16;0;63;89;2;103;1760;2082;12;0;0;1
1766;5;1;16;141;5;125;1227;3314;17;0;1;3
584;17;1;19;199;4;919;1343;3996;17;1;1;3
1541;15;1;5;109;4;536;1656;1795;4;1;1;1
837;24;1;51;104;5;638;1831;594;20;0;1;0
935;5;1;58;155;5;639;1087;2473;9;0;1;2
665;7;0;31;185;5;496;1804;690;15;0;0;0
680;24;0;34;157;2;686;1418;3845;4;1;1;3
877;15;1;17;195;7;1064;1985;2004;9;1;1;1
1493;15;1;53;102;5;240;1414;2083;20;1;1;2
1762;6;0;26;83;6;525;704;2661;4;1;0;2
842;18;1;57;124;3;348;730;1903;14;1;0;1
925;21;0;56;196;1;1262;1520;2466;5;0;0;2
1692;21;0;2;106;1;1899;1904;3779;7;1;1;3
1576;22;0;5;139;3;258;789;3904;7;1;1;3
1065;17;1;48;162;6;1188;1948;265;12;0;0;0
958;16;0;60;200;1;730;751;1417;19;0;1;0
623;8;0;26;197;7;484;1238;1769;16;0;0;1
897;14;1;17;171;1;547;1852;2948;5;0;1;2
1110;15;0;41;152;3;800;1455;2572;16;0;1;2
616;22;0;21;150;7;347;513;3267;19;0;0;2
1680;12;1;37;168;4;679;1231;1459;2;1;0;1
1715;13;0;12;94;8;1224;1676;1633;5;1;1;2
983;6;1;45;130;4;948;1205;2052;6;0;1;1
720;9;1;14;165;4;366;1234;1086;3;1;0;0
1660;6;0;24;169;2;223;1777;2402;14;1;1;2
1564;15;1;42;108;2;1619;1962;3376;7;1;0;3
592;8;1;52;103;7;332;970;1507;4;0;1;0
969;18;1;44;158;3;167;909;641;8;0;1;0
1356;5;1;35;131;1;782;951;3451;17;1;1;3
504;10;0;14;189;7;881;1129;1607;10;1;1;0
1546;5;1;6;101;1;91;1317;3521;9;0;0;3
689;29;1;7;147;2;487;722;1241;16;0;0;0
1685;6;0;16;137;7;120;1429;881;17;1;1;0
1792;10;0;62;170;7;1626;1913;2563;15;0;1;3
1786;12;0;61;123;3;74;865;3033;17;1;0;3
1944;6;1;59;132;7;634;1079;769;3;0;1;0
1077;25;0;49;131;4;334;1079;3454;2;0;1;3
648;18;0;60;195;4;931;1811;819;4;0;0;0
1702;5;1;2;185;6;921;1351;435;3;1;1;0
1571;29;0;30;150;7;805;956;586;4;1;1;0
856;11;1;19;125;6;1057;1931;650;10;0;1;0
1786;26;0;14;115;4;616;912;3038;14;0;0;3
914;7;0;60;198;5;740;840;3736;5;0;0;3
1615;28;0;9;117;1;542;678;2948;3;1;0;2
649;14;0;19;190;7;344;1551;739;2;1;0;0
1646;25;0;25;200;2;211;1608;686;11;1;0;0
1189;19;0;7;164;2;79;615;841;11;1;0;0
1043;27;0;29;83;8;887;893;1183;8;0;0;0
1920;6;1;19;131;3;670;1152;3943;4;1;0;3
1220;28;0;54;109;7;383;1249;1037;15;0;0;0
1748;5;1;53;114;4;718;1109;2633;9;0;0;2
907;26;1;44;160;3;144;896;3911;8;0;0;3
1193;23;0;20;158;7;1442;1904;1958;2;0;0;2
1766;5;1;22;122;8;291;1318;3297;16;0;0;3
1278;10;0;24;170;3;1352;1775;3141;11;1;1;3
1234;17;1;17;174;6;209;725;3351;19;0;1;2
1961;15;0;55;100;7;861;1888;2355;6;1;1;3
1745;29;0;3;105;3;426;1629;1308;2;1;0;1
1442;6;1;27;127;5;266;642;991;7;0;0;0
1083;29;1;39;173;8;523;542;3248;6;0;1;2
868;9;0;5;137;4;40;1311;1519;2;0;1;0
864;16;1;53;88;6;262;1436;493;10;1;0;0
1142;12;0;2;114;6;623;769;1747;14;1;0;1
608;5;1;64;94;4;4;1351;2517;7;1;1;1
983;18;0;53;187;1;1001;1176;1389;8;1;1;1
1720;16;0;2;188;5;334;896;2522;2;0;1;2
1802;12;1;27;116;5;453;963;1885;7;1;0;2
591;21;1;16;196;7;952;1726;704;4;1;1;0
1205;27;0;10;163;6;321;1870;953;20;1;1;0
1369;17;1;28;108;1;1451;1469;3206;4;0;0;3
713;9;1;42;94;1;1048;1123;928;9;0;1;0
1082;23;1;2;101;4;398;724;2177;17;1;0;1
1719;21;1;52;187;3;417;520;2610;11;1;1;2
1544;24;0;12;186;7;470;844;489;2;0;1;0
1090;23;0;8;128;8;1217;1670;3839;11;0;1;3
1991;28;0;15;181;1;298;1037;1861;17;1;1;1
1367;29;0;56;176;2;36;642;299;10;1;0;0
1179;5;0;32;182;2;85;1451;340;16;0;0;0
721;27;1;15;102;5;655;1255;3606;5;1;1;3
1549;18;1;62;91;4;167;990;799;9;0;1;0
1349;21;1;46;134;6;212;623;2367;10;0;1;1
1799;10;0;30;123;3;617;1386;445;10;1;0;0
1075;5;1;11;122;1;271;1769;3927;7;0;0;3
684;9;1;63;157;5;159;1738;3756;12;1;1;3
1837;5;0;36;162;4;786;872;770;15;0;1;0
1619;19;0;21;138;1;46;562;1641;13;0;0;1
965;14;0;13;197;8;645;1275;2343;15;0;0;2
730;15;0;9;122;4;1371;1677;2787;7;0;1;2
1361;14;0;47;169;5;881;1382;2495;16;0;1;2
1494;16;0;45;158;5;449;790;3208;4;0;0;3
1027;8;0;18;146;7;338;534;1234;14;0;1;0
1807;8;1;38;97;8;1332;1814;1069;7;0;0;1
709;24;1;11;130;5;119;1531;3568;3;0;1;3
689;14;0;45;103;5;256;823;3585;10;0;0;3
955;5;0;2;155;4;428;1254;1974;18;1;0;1
1872;19;0;35;111;3;1546;1879;2419;19;0;0;3
1259;12;1;13;97;2;1210;1989;340;4;0;1;0
695;12;0;41;169;8;789;1211;2282;17;1;0;1
1969;12;1;63;132;4;390;756;298;10;1;0;0
759;25;0;39;162;2;110;1317;968;2;0;0;0
936;10;0;18;153;3;1330;1686;2391;3;1;1;2
1176;21;0;62;168;2;674;1455;1534;17;0;0;1
1802;27;1;10;101;7;253;590;696;3;1;0;0
772;10;1;23;97;7;317;1805;2782;17;0;0;2
1318;24;0;45;136;2;183;661;755;9;0;1;0
591;5;1;16;90;6;892;1603;3746;5;1;0;3
569;25;1;41;124;1;388;605;2651;4;0;0;1
764;10;1;45;124;8;52;539;1341;12;0;0;0
1056;21;1;37;101;3;914;979;2651;3;1;1;2
1982;16;0;12;80;5;287;593;1824;14;1;1;1
1830;5;0;14;160;6;773;1353;1905;19;1;1;2
1122;5;0;40;156;7;675;1163;1456;20;1;0;1
1023;7;0;63;153;7;367;1985;3155;7;1;1;3
1283;24;1;33;93;3;510;980;773;2;1;0;0
1602;16;1;35;99;7;1325;1800;1829;13;0;0;2
732;13;0;32;163;8;1661;1836;3883;5;0;1;3
1854;9;1;33;195;1;665;718;1675;9;0;1;1
718;16;1;30;93;3;662;997;1601;12;1;1;1
897;20;0;2;154;8;0;994;1958;7;1;0;1
1405;17;0;8;107;4;284;1036;2376;11;1;0;2
798;6;1;21;110;2;661;1951;1647;3;0;0;1
1035;27;0;40;157;5;757;1912;3548;5;1;1;3
1396;6;0;37;134;4;560;1177;2694;19;0;1;2
1749;5;1;49;178;1;470;775;2195;4;0;1;2
1588;25;0;4;148;5;146;822;2506;11;0;0;2
1600;5;0;16;94;4;1315;1710;2073;4;1;0;2
1522;22;0;21;162;6;533;1696;3767;16;0;1;3
1279;25;0;7;105;6;560;1633;1150;7;0;0;1
719;29;0;6;102;6;405;1141;841;2;0;0;0
544;5;1;7;129;5;227;610;1675;17;1;0;0
1007;29;1;21;185;8;479;831;1301;12;1;0;0
590;12;1;32;141;6;227;509;1817;6;1;0;0
1788;5;0;6;141;6;149;1022;2321;20;1;0;2
748;14;0;25;110;7;88;709;1974;13;1;1;1
757;9;1;64;157;7;114;819;3433;10;1;0;2
1561;16;1;27;174;3;662;874;1205;3;1;0;1
1327;28;0;23;89;7;441;1721;872;4;1;1;0
797;15;1;18;81;8;888;1466;2052;14;1;1;1
727;25;1;64;193;1;664;711;3654;16;1;0;3
686;27;1;36;194;4;64;745;1503;13;0;0;0
1515;21;1;24;176;5;747;1247;3104;20;0;0;3
555;5;1;17;163;5;956;1010;343;3;1;1;0
1589;6;0;5;112;5;776;1397;3430;19;1;1;3
1976;26;1;45;136;4;652;1933;2470;3;0;0;3
1884;10;1;24;149;6;1168;1179;1396;9;1;1;1
1063;20;0;27;86;6;201;582;2668;19;0;0;2
